43.6,41.0,338.0,11.224277019500732,,"0.0 days, 12.0:51.0:3"
43.7,40.6,337.5,11.229694843292236,,"0.0 days, 12.0:51.0:14"
44.7,41.0,355.5,11.505445957183838,,"0.0 days, 12.0:51.0:25"
43.8,40.9,338.1,11.238099575042725,,"0.0 days, 12.0:51.0:36"
